"",name,website_url,original_language,website_text_in_en,Industrie_Label
136,sustainabill,https://sustainabill.de/,de,home sustainabil implement suppli chain law menulanguageindustriessolutionslearn moreabout procur transpar sustainableth sustainabil cloud platform help purchas csr team bring transpar suppli chai...,-1_industri_develop_employe_design
137,Cuculus,https://www.cuculus.net/en/,en,start cuculus gmbh dein browser unterst tzt leider nicht all funktionen dieser websit bitt aktualisier ihn auf ein neuer version oder hol dir einen modernen browser ignorieren afford energi water ...,14_vr_virtual_design_ai
138,snapADDY,https://www.snapaddy.com/,en,automat captur lead contact snapaddi question solut product use case compani product use case compani english best contact recognit worldwid captur lead contact automat trade show field sale lead ...,-1_industri_develop_employe_design
139,perto,http://www.perto.de,en,perto energieeffizienz energi effici old mid size buildingsstart digitalis decarbonis optimis build perto iotawhat dow develop pertoiota smart digit build manag system bms control automat build en...,12_photovolta_solar_pv_industri
140,Workwise,https://hire.workwise.io/,de,workwis find right peopl job,1_recruit_hire_employe_career
141,Apptec24,http://www.apptec24.com,de,home satisfact greatest concernour focusw special applic develop consult focus web technolog secur ciam servic everi size provid profession specialist everi project budget remot site option avail ...,-1_industri_develop_employe_design
142,Adrenomed,http://www.adrenomed.com,en,adrenom adrenom ag menu news articl publish victoria english mednous evernow publish www mednous com march hennigsdorf berlin germani februari adrenom ag vascular integr compani today announc appo...,0_medic_medicin_health_healthcar
143,Hygienic Standard,https://www.hygienic-standard.de/,de,home hygien standard hygien standard design develop produc germani right reserv hygien standard general concern b binterest project get social hygien standard design develop produc germani right r...,-1_industri_develop_employe_design
144,ImmoScout24,https://www.immobilienscout24.de/,de,immoscout real estat menu search residenti new construct commerci servic advisor sell get start owner real estat profession rent rent properti manag properti servic advic real estat profession fin...,6_hotel_holiday_rental_rent
145,FYTA,http://fyta.de/,de,fyta smart plant care give plant voic fyta beam smart health tracker keep plant healthi give plant voic fyta beam smart health tracker keep plant healthi known take plant care next level want plan...,16_planter_farm_plant_growment
146,Silicon Allee,https://news.siliconallee.com/,en,berlin tech news silicon alle silicon alle silicon alle april silicon alle april non eu base investor navig tax system foreign countri whole new level headach right knowledg plan non eu base vcs a...,7_advertis_gmbh_brand_openem
147,Passbase,http://passbase.com,en,offramp support notic passbas asset acquir parallel market passbas discontinu servic help center,-1_industri_develop_employe_design
148,sofatutor,https://www.sofatutor.com/,de,sofatutor com improv grade fun school subject learn fun improv grade that user improv grade end test phase onlin time inform telephon advic mon sun p alreadi account log email address password rec...,11_tutor_classroom_learner_student
149,FYLTURA,https://www.fyltura.de,de,code test person test fyltura menu hire best fyltura reduc risk cost wrong decis personnel select ensur satisfi candid recruit process uniqu approach allow assess profession suitabl candid person ...,1_recruit_hire_employe_career
150,Riitail,https://riitail.com/,en,riitail riitail riitail appli artifici intellig innov edg ai solut applic specif integr custom ai process contact us florian hermisch riitail com christian kuech riitail com denni meyer riitail co...,-1_industri_develop_employe_design
151,CAPinside,https://capinside.com,de,fund analysi tool news capinsid partnersyour financi informationin order abl use function must creat free account,8_invest_etf_portfolio_investor
152,PerformaNat,http://performanat.de/de/,de,year nobel prize award discoveri trp channel performanat feed scienc,17_music_musicmonst_audio_piano
153,Cell Garden,http://www.cellgarden.com,de,cell garden healthi superfood organ sprout fast deliveri free ship premium organ sprout free ship close menu account close menu categori cell garden onlin shop sprout microgreen healthi vari diet ...,-1_industri_develop_employe_design
154,yedi,http://www.yedi.de,de,yedi data integr process autom cloud yedi becom part xentral excit news yedi cloud base data platform compani becom part xentral provid erp softwar small medium size compani expand rang function y...,9_data_gdpr_industri_research
155,proSports.Zone,https://prosports.zone,en,prosport zone profession team manag scout solut club prosport zone team manag next level prosport zone put end excel chart notepad digit littl helper data singl roof player train session effici te...,4_train_perform_platz_play
156,Psoido,http://www.psoido.com,de,psoid privaci enhanc technolog menu anonym technolog creat trust exchang sensit data anonym authent solv contradict anonym differenti protect privaci anonym aggreg data differenti analysi profil s...,-1_industri_develop_employe_design
157,Cleverly,http://cleverly.de/,en,clever onlin tutor rethought,11_tutor_classroom_learner_student
158,growments,https://growments.de,de,growment special onlin photo album growment primari menu growment special onlin photo album children pictur look safe place captur magic moment children youv come right place growment offer onlin ...,16_planter_farm_plant_growment
159,Qonda GmbH,https://goqonda.io/,de,qonda gmbh onlin simultan interpret toggl menu main menu integr main menu interpret main menu toggl menu toggl menu toggl menu toggl menu toggl menu toggl menu toggl menu main menu toggl menu togg...,14_vr_virtual_design_ai
160,yuri,https://www.yurigravity.com/,en,home yuri space biotech better lifespac biotech better lifew leverag micrograv creat tomorrow cure hous develop space lab ground simul space lab launch team custom contin space biolog publications...,0_medic_medicin_health_healthcar
161,Covestro,https://www.covestro.de/,de,leader polym materi solut covestro germani covestro ag covestro germani locat neighborhood polit sustain innov innov compani media overview global websit region countri websit asia pacif europ mid...,-1_industri_develop_employe_design
162,internetstores,http://www.internetstores.de,en,internetstor digit commerc stuttgart berlin lyon stockholm internetstor gmbh languag english enjoy love need adventur live commerc internetstor internetstor world lead digit specialist retail bicy...,19_bicycl_bike_biketre_buycycl
163,Helpling,https://www.helpling.de/,de,helpl book insur cleaner easili onlin menu find person cleaner compar rate price person custom servic liabil insur eur million contract term cancel time let go error find ideal cleaner click enter...,30_tabl_servic_staff_bookingtim
164,comuny,https://www.comuny.de/,de,comuni empow person data menu implement mobil identif secur effici triniti transfer data manag mobil devic secur reduc cost allow access electron patient file via mobil devic identifi doctor insur...,-1_industri_develop_employe_design
165,AMW,http://a-m-w.eu/,de,global leader drug deliveri leader develop manufactur biodegrad slow releas formul implant first market generic addit support partner superior galen develop expertis develop new product base techn...,0_medic_medicin_health_healthcar
166,tvey,http://tvey.de/,de,welcom tvey run live light footedg beauti feet without annoy callus easi comfort product stand forvegannatur origin climat neutralizedfre ofmicroplasticsmad germani give beauti feetgiv go start ca...,22_skincar_retail_shop_soap
167,Green Flash,https://green-flash.de/,de,start greenflash choos page greenflash make compani sustain econom independ attract solut provid photovolta system tomorrow intellig network charg infrastructur electr storag numer energi sourc th...,12_photovolta_solar_pv_industri
168,musicube,https://musicu.be/,en,music licens servic brand agenc artist label songtradr songtradr,17_music_musicmonst_audio_piano
169,VEGDOG,https://www.vegdog.de/,de,vegdog vegan premium dog food develop veterinarian vegdog shop us us articl shop cart buy continu shop vegdog best vegan dog foodsav world feed leg friend vegdog highlight regular price sale price...,-1_industri_develop_employe_design
170,PAIR Finance,https://www.pairfinance.com/,de,debt collect digit dynam data base pair financ,25_digit_medicin_healthcar_pagetechn
171,snabble,https://snabble.io:443/,en,snabbl checkout experi en get touch get touch checkout experi make checkout process seamless experi whether quick self checkout focus servic snabbl everyth stay motion mission snabbl help brick mo...,-1_industri_develop_employe_design
